Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","0.0","","7.4","","","","","","","","0","3277",""
"209000","0.0","","8.9","","","","","","","","0","3289",""
"419000","0.0","","10.0","","","","","","","","0","3282",""
"628000","0.0","","11.1","","","","","","","","0","3285",""
"837000","0.0","","12.2","","","","","","","","0","3283",""
"1301000","0.0","","15.2","","","","","","","","0","3286",""
"1511000","0.0","","16.3","","","","","","","","0","3284",""
"1720000","0.0","","17.4","","","","","","","","0","3285",""
"1930000","0.0","","18.6","","","","","","","","0","3284",""
"2138000","0.0","","19.7","","","0.0","","","","","0","3285",""
"2602000","0.0","","22.6","","","0.0","","","","","0","3284",""
"2812000","0.0","","23.8","","","0.0","","","","","0","3285",""
"3022000","0.0","","24.9","","","0.0","","","","","0","3284",""
"3232000","0.0","","26.0","","","0.0","","","","","0","3285",""
"3441000","0.0","","27.5","","","0.0","","","","","0","3284",""
"3906000","0.0","","30.1","","","0.0","","","","","0","3284",""
"4115000","0.0","","31.2","","","0.0","","","","","0","3284",""
"4325000","0.0","","32.3","","","0.0","","","","","0","3285",""
"4534000","0.0","","33.8","","","0.0","","","","","0","3284",""
"4743000","0.0","","34.9","","","0.0","","","","","0","3285",""
"5208000","0.0","","37.5","","","0.0","","","","","0","3284",""
"5418000","0.0","","38.6","","","0.0","","","","","0","3285",""
"5628000","0.0","","40.1","","","0.0","","","","","0","3284",""
"5838000","0.0","","41.3","","","0.0","","","","","0","3285",""
"6047000","0.0","","42.4","","","0.0","","","","","0","3284",""
"6454000","0.0","","45.0","","","0.0","","","","","0","3285",""
"6727000","0.0","","46.5","","","0.0","","","","","0","3284",""
"6936000","0.0","","47.6","","","0.0","","","","","0","3284",""
"7146000","0.0","","48.7","","","0.0","","","","","0","3284",""
"7355000","5.775687","","50.2","","","0.5775686999999999","","","","","1758200","3285",""
"7762000","5.7739288","","52.4","","","1.15496158","","","","","1758200","3284",""
"8029000","5.7739288","","53.9","","","1.7323544599999998","","","","","1758200","3284",""
"8239000","5.7739288","","55.0","","","2.30974734","","","","","1758200","3284",""
"8448000","5.775687","","56.5","","","2.8873160399999995","","","","","1758200","3285",""
"8658000","5.7739288","","57.6","","","3.4647089199999996","","","","","1758200","3284",""
"9123000","5.7739288","","60.2","","","4.042101799999999","","","","","1758200","3284",""
"9332000","5.7739288","","61.3","","","4.61949468","","","","","1758200","3284",""
"9541000","5.775687","","62.8","","","5.1970633799999995","","","","","1758200","3285",""
"9751000","5.7739288","","64.0","","","5.774456259999999","","","","","1758200","3284",""
"9961000","5.7739288","","65.1","","","5.77428044","","","","","1758200","3284",""
"10426000","5.7739288","","67.7","","","5.77428044","","","","","1758200","3284",""
"10635000","5.775687","","69.2","","","5.774456259999999","","","","","1758200","3285",""
"10844000","5.7739288","","70.3","","","5.774456259999999","","","","","1758200","3284",""
"11053000","5.7739288","","71.4","","","5.77428044","","","","","1758200","3284",""
"11262000","5.7739288","","72.5","","","5.77428044","","","","","1758200","3284",""
"11727000","5.775687","","75.1","","","5.774456259999999","","","","","1758200","3285",""
"11937000","5.7739288","","76.6","","","5.774456259999999","","","","","1758200","3284",""
"12145000","5.7739288","","77.7","","","5.77428044","","","","","1758200","3284",""
"12355000","5.7739288","","78.8","","","5.77428044","","","","","1758200","3284",""
"12564000","5.775687","","80.3","","","5.774456259999999","","","","","1758200","3285",""
"13029000","5.7739288","","82.9","","","5.774456259999999","","","","","1758200","3284",""
"13239000","5.7739288","","84.0","","","5.77428044","","","","","1758200","3284",""
"13448000","5.7739288","","85.2","","","5.77428044","","","","","1758200","3284",""
"13657000","5.775687","","86.7","","","5.774456259999999","","","","","1758200","3285",""
"13867000","5.7739288","","87.8","","","5.774456259999999","","","","","1758200","3284",""
"14332000","5.7739288","","90.4","","","5.77428044","","","","","1758200","3284",""
"14542000","5.7739288","","91.5","","","5.77428044","","","","","1758200","3284",""
"14751000","5.7739288","","93.0","","","5.77428044","","","","","1758200","3284",""
"14960000","5.7739288","","94.1","","","5.77428044","","","","","1758200","3284",""
"15169000","5.7739288","","95.2","","","5.77410462","","","","","1758200","3284",""
"15633000","5.7739288","","97.8","","","5.77410462","","","","","1758200","3284",""
"15843000","5.7739288","","98.9","","","5.77410462","","","","","1758200","3284",""
"16052000","5.7483136","","100.4","","","5.771543100000001","","","","","1750400","3284",""
"16261000","5.7483136","","101.5","","","5.768805760000001","","","","","1750400","3284",""
"16471000","5.7483136","","102.7","","","5.766244240000001","","","","","1750400","3284",""
"16882000","5.7483136","","105.3","","","5.763682720000001","","","","","1750400","3284",""
"17149000","5.7483136","","106.7","","","5.761121200000002","","","","","1750400","3284",""
"17358000","5.7483136","","107.9","","","5.758559680000002","","","","","1750400","3284",""
"17568000","5.7483136","","109.0","","","5.7559981600000025","","","","","1750400","3284",""
"17777000","5.7483136","","110.5","","","5.753436640000002","","","","","1750400","3284",""
"18241000","5.7483136","","113.1","","","5.750875120000003","","","","","1750400","3284",""
"18451000","5.7483136","","114.2","","","5.748313600000003","","","","","1750400","3284",""
"18661000","5.7483136","","115.3","","","5.748313600000003","","","","","1750400","3284",""
"18869000","5.7483136","","116.4","","","5.748313600000003","","","","","1750400","3284",""
"19079000","5.7483136","","117.9","","","5.748313600000003","","","","","1750400","3284",""
"19484000","5.7483136","","120.1","","","5.748313600000003","","","","","1750400","3284",""
"19752000","5.7483136","","121.6","","","5.748313600000003","","","","","1750400","3284",""
"19962000","5.7483136","","122.7","","","5.748313600000003","","","","","1750400","3284",""
"20172000","5.7483136","","124.2","","","5.748313600000003","","","","","1750400","3284",""
"20382000","5.7483136","","125.4","","","5.748313600000003","","","","","1750400","3284",""
"20846000","5.7483136","","128.0","","","5.748313600000003","","","","","1750400","3284",""
"21055000","5.7483136","","129.1","","","5.748313600000003","","","","","1750400","3284",""
"21265000","5.7483136","","130.6","","","5.748313600000003","","","","","1750400","3284",""
"21474000","5.7483136","","131.7","","","5.748313600000003","","","","","1750400","3284",""
"21684000","5.7483136","","132.8","","","5.748313600000003","","","","","1750400","3284",""
"22090000","5.7483136","","135.4","","","5.748313600000003","","","","","1750400","3284",""
"22357000","5.7483136","","136.9","","","5.748313600000003","","","","","1750400","3284",""
"22567000","5.7483136","","138.0","","","5.748313600000003","","","","","1750400","3284",""
"22775000","5.7483136","","139.1","","","5.748313600000003","","","","","1750400","3284",""
"22984000","5.7483136","","140.2","","","5.748313600000003","","","","","1750400","3284",""
"23450000","5.7483136","","143.2","","","5.748313600000003","","","","","1750400","3284",""
"23658000","5.7483136","","144.3","","","5.748313600000003","","","","","1750400","3284",""
"23868000","5.7483136","","145.4","","","5.748313600000003","","","","","1750400","3284",""
"24078000","5.7483136","","146.6","","","5.748313600000003","","","","","1750400","3284",""
"24288000","5.7483136","","148.1","","","5.748313600000003","","","","","1750400","3284",""
"24752000","5.7460148","","150.7","","","5.748083720000002","","","","","1749700","3284",""
"24961000","5.7460148","","151.8","","","5.747853840000002","","","","","1749700","3284",""
"25171000","5.7460148","","152.9","","","5.747623960000001","","","","","1749700","3284",""
"25380000","5.7460148","","154.4","","","5.747394080000001","","","","","1749700","3284",""
"25589000","5.7460148","","155.5","","","5.7471642","","","","","1749700","3284",""
"25998000","5.7460148","","157.7","","","5.746934319999999","","","","","1749700","3284",""
"26264000","5.7460148","","159.6","","","5.746704439999999","","","","","1749700","3284",""
"26478000","5.7460148","","160.7","","","5.7464745599999985","","","","","1749700","3284",""
"26693000","5.7460148","","161.8","","","5.746244679999998","","","","","1749700","3284",""
"26903000","5.7460148","","163.3","","","5.7460147999999975","","","","","1749700","3284",""
"27368000","5.7460148","","165.9","","","5.7460147999999975","","","","","1749700","3284",""
"27577000","5.7460148","","167.0","","","5.7460147999999975","","","","","1749700","3284",""
"27786000","5.7460148","","168.1","","","5.7460147999999975","","","","","1749700","3284",""
"27995000","5.7460148","","169.6","","","5.7460147999999975","","","","","1749700","3284",""
"28204000","5.7477645","","170.8","","","5.746189769999998","","","","","1749700","3285",""
"28669000","5.7477645","","173.4","","","5.746364739999999","","","","","1749700","3285",""
"28878000","5.7477645","","174.5","","","5.746539709999999","","","","","1749700","3285",""
"29088000","5.7477645","","176.0","","","5.746714679999999","","","","","1749700","3285",""
